timestamp,total_requests,throughput,average_latency
1711130217.5782068,1,11.462759662974472,0.002557039260864258
1711130217.8954432,2,4.944981926304595,0.0018775463104248047
1711130217.9269755,3,6.8810859318733275,0.002505222956339518
1711130218.3993788,4,4.4035508273251285,0.002445816993713379
1711130218.4606674,5,5.156257452919676,0.002409029006958008
1711130218.470089,6,6.12783961827232,0.0021322170893351236
1711130222.620162,48,9.358253274979262,0.001247107982635498
1711130222.8043818,49,9.221972429150819,0.0012455035229118503
1711130222.8453426,50,9.338156168874526,0.0012395238876342772
1711130222.8717332,51,9.478197834653693,0.0012323949851241766
1711130222.8792365,52,9.650593892754172,0.0012255677810082068
1711130222.987787,53,9.64193554977131,0.0012216073162150832
1711130223.0167239,54,9.772419100752872,0.0012152459886338976
1711130223.1558168,55,9.70902600405294,0.0012154535813765092
1711130223.2854207,56,9.66445756925386,0.001214308398110526
1711130227.6684582,91,8.941324942655172,0.0012228331723055997
1711130227.6729634,92,9.035553005950888,0.0012184303739796514
1711130227.6974273,93,9.111875566163086,0.001217242210142074
1711130227.9257429,94,9.008363267754644,0.0012159246079465175
1711130227.9438167,95,9.088452726375836,0.0012158494246633429
1711130227.9598153,96,9.170060704798027,0.0012118021647135417
1711130228.1176147,97,9.128001941515677,0.0012100627741862817
1711130228.3312433,98,9.040380903123165,0.001213183208387725
1711130228.464038,99,9.022109547395418,0.0012273884782887468
1711130232.5590944,147,9.75572098246973,0.0012332484835670108
1711130232.5731385,148,9.812912616866996,0.0012320860012157544
1711130232.6506612,149,9.82871269986102,0.0012319472012103803
1711130232.8131237,150,9.789765894040771,0.0012323156992594402
1711130232.8946788,151,9.802846181457747,0.0012319040614248112
1711130232.9585533,152,9.82700206755195,0.0012293065849103425
1711130233.3080463,153,9.673103745525559,0.0012293002184699563
1711130233.4307907,154,9.661350239904586,0.0012274655428799715
1711130233.4632487,155,9.704327047122096,0.001227446525327621
1711130237.5466256,191,9.523518748691963,0.0012393197464069146
1711130237.5941622,192,9.550723410284103,0.0012371763586997986
1711130237.9760118,193,9.421519003886376,0.0012362028033004525
1711130238.0356448,194,9.442848053900207,0.0012358316441172176
1711130238.291139,195,9.374930817571279,0.0012420006287403595
1711130238.4205163,196,9.364769285057639,0.0012494860863199039
1711130242.550845,242,9.656884007047148,0.0012324949926581265
1711130242.7730422,243,9.611566563159414,0.0012371912905218179
1711130242.7849383,244,9.646568623163118,0.0012356873418464035
1711130242.7961063,245,9.681829030102886,0.0012349313619185467
1711130242.930243,246,9.670089793140715,0.001235033438457706
1711130243.0103307,247,9.678927267991225,0.0012346375809024702
1711130243.145555,248,9.666899906764678,0.00123440642510691
1711130243.2760365,249,9.656761270219972,0.0012339367923966374
1711130243.4552896,250,9.628609705932352,0.0012397975921630859
1711130247.5159175,293,9.758560172564525,0.0012393201170520978
1711130247.5469542,294,9.781747580689487,0.0012380087456735625
1711130247.6310427,295,9.787635652866681,0.0012366432254597292
1711130247.7154107,296,9.793399956994719,0.0012352506856660585
1711130247.8442225,297,9.784782851255127,0.001233723829892348
1711130247.989147,298,9.771083981983875,0.0012328040679829232
1711130248.026198,299,9.791970710933656,0.0012313083661439825
1711130248.1970344,300,9.770070425750394,0.0012308422724405924
1711130248.273737,301,9.778209492082212,0.0012302366998108518
1711130248.2812238,302,9.808298394084865,0.001229105406249596
1711130248.3903198,303,9.806032978941685,0.0012318741763779038
1711130252.7653277,336,9.525353285227832,0.0012472222248713176
1711130252.8441794,337,9.532381289627706,0.0012460023783788484
1711130252.9464886,338,9.53308125526684,0.0012455649629852475
1711130252.990243,339,9.549492090489085,0.0012441736406984582
1711130253.0153284,340,9.570899080313033,0.0012430520618663115
1711130253.0673668,341,9.585008091606733,0.0012418084130608792
1711130253.0957203,342,9.60546170443707,0.0012405253293221456
1711130253.1094246,343,9.62983989651033,0.0012435982595727325
1711130253.248818,344,9.620269965534359,0.0012425773365553035
1711130253.2833977,345,9.638911947744209,0.0012413453364717789
1711130253.3743553,346,9.64235459942925,0.0012406662020380097
1711130257.5388103,397,9.913154237499631,0.001224642736785658
1711130257.6308181,398,9.915336778778935,0.0012237486527792772
1711130257.7539058,399,9.909860561387315,0.0012230395075671357
1711130257.768733,400,9.931038329934466,0.001222226619720459
1711130257.8772848,401,9.929113588315959,0.0012219201894175084
1711130258.1779413,402,9.88031726144789,0.0012246204252859846
1711130258.192512,403,9.901346649842642,0.0012243012932334882
1711130258.4627821,404,9.860445164641181,0.0012249138095591328
1711130258.4797535,405,9.880753647168637,0.0012245543209123023
1711130262.5112548,449,9.973291258065707,0.0012187203745003
1711130262.6190503,450,9.971625272276091,0.0012180614471435547
1711130262.6263459,451,9.99216203948147,0.0012172288746632916
1711130262.6476321,452,10.009597046415418,0.0012162369964397058
1711130262.6685393,453,10.027100713328988,0.0012153716013657862
1711130262.6877837,454,10.044958989575507,0.0012145352258556214
1711130262.688993,455,10.066811444057919,0.0012134253323733152
1711130262.7224753,456,10.081474149648773,0.001212878708253827
1711130263.0833793,457,10.023604496882333,0.0012130466018776924
1711130263.1291556,458,10.03546674468838,0.0012128644635063072
1711130263.1924253,459,10.043444305844938,0.001211997470564832
1711130263.2483234,460,10.05303413890585,0.00121445137521495
1711130263.3450701,461,10.053634402599346,0.0012140470575096808
1711130263.389879,462,10.06560121649379,0.0012134731589973748
1711130263.4246805,463,10.07974870195832,0.0012129604430229566
1711130267.684697,511,10.180563104645532,0.0012061745219967836
1711130267.709766,512,10.195388321322822,0.0012056650593876839
1711130268.1006021,513,10.136417747890928,0.0012055451874612136
1711130268.1641045,514,10.143444549101574,0.001204730935597698
1711130268.1678243,515,10.16242967097899,0.0012062179232106625
1711130268.1765053,516,10.180419764976081,0.0012054374051648517
1711130268.1964982,517,10.19612717457655,0.0012045718253927027
1711130268.3409755,518,10.186829503940503,0.001204148682848367
1711130272.6578696,554,10.04225929781298,0.0011982814499617485
1711130272.7128289,555,10.050373041035572,0.0011977732718527854
1711130272.7669075,556,10.058628829550873,0.001197116409274314
1711130272.7850044,557,10.07342422768339,0.001196693903239882
1711130273.1072252,558,10.033046467905583,0.0011966373758076766
1711130273.1882153,559,10.036406945017982,0.0011959890560088728
1711130273.3550098,560,10.024343539276659,0.0011956466095788137
1711130273.4303298,561,10.028718067374545,0.0011948221720051212
1711130277.5724232,602,10.019737673350992,0.0012051884914157397
1711130277.6475823,603,10.023837346637535,0.0012045784376153899
1711130277.8793683,604,10.001927796308548,0.001204437372700268
1711130278.0228245,605,9.994740967676679,0.0012040051546963778
1711130278.0400653,606,10.008408147622877,0.0012033162730755193
1711130278.1184168,607,10.011973221763615,0.0012030075173794339
1711130278.1211147,608,10.02801840016687,0.0012021872558091815
1711130278.2430556,609,10.024350739982562,0.0012042706431622185
1711130278.4864147,610,10.000753068566787,0.0012040978572407707
1711130282.7141953,654,10.027108482378537,0.001194517546837483
1711130282.783782,655,10.031734091360661,0.0011940337319410485
1711130282.8969774,656,10.029661049122762,0.0011937632793333473
1711130282.95756,657,10.035653055658502,0.001193337607420017
1711130283.168659,658,10.018628031207216,0.0011932820896971915
1711130283.1794236,659,10.03220649430824,0.0011928989601424685
1711130283.1866362,660,10.046328091412041,0.001192262317195083
1711130283.2371783,661,10.053814076844926,0.0011920128214918358
1711130283.3214529,662,10.056137355407879,0.001191805496676811
1711130283.4339511,663,10.054144559115846,0.0011915304721930088
1711130287.4918475,701,10.014167052380783,0.0011914422610686951
1711130287.5191777,702,10.024533771563632,0.001190940539042155
1711130287.5801713,703,10.03007858465405,0.001190402260206502
1711130287.6640427,704,10.032338145897912,0.00118993493643674
1711130287.6978037,705,10.041757871435973,0.0011893816873536887
1711130287.8051302,706,10.040654888844635,0.001188955631202071
1711130287.8086,707,10.05437828619635,0.0011886545421379122
1711130287.8620203,708,10.060956435374642,0.0011882286960795774
1711130287.8754444,709,10.073245398705009,0.0011876591169951833
