Time,Average Throughput,Average Latency,CPU Usage %,Memory Usage %,Node Count
1712764430.1044402,4238.6,0.00023517153172680555,44.52173499999999,76.7822265625,12
1712764460.0641222,4119.533333333334,0.00024037487081329822,47.88735750000001,67.48046875,12
1712764490.0933046,4261.3,0.0002327583874932437,47.739844000000005,68.2373046875,12
1712764520.0769227,4293.766666666666,0.00023064922959015703,42.191542500000004,72.94921875,12
1712764550.0922189,4040.7,0.00024540570815205606,46.6543175,72.8759765625,12
1712764580.1010685,4052.4666666666667,0.00024453833575922314,46.862012,74.8779296875,12
1712764610.0652041,3966.1,0.0002496979321824556,46.319501,75.78125,12
1712764640.1217523,3934.0,0.0002521928761535086,45.9782935,77.8076171875,12
1712764670.061934,4111.333333333333,0.00024066805665566853,46.0129895,77.83203125,12
1712764700.378359,4087.5333333333333,0.00024261653560380664,44.485603000000005,79.2724609375,12
1712764730.0795336,4095.1666666666665,0.0002396825090451563,47.08206500000001,79.8095703125,12
1712764760.1338906,3897.766666666667,0.0002543567794552262,41.5248105,81.34765625,12
1712764790.084271,3948.0666666666666,0.0002506008139497388,46.39443,80.76171875,12
1712764821.3954918,3985.4666666666667,0.00024850983828827647,41.289682,82.8857421875,12
1712764850.0885038,3817.4666666666667,0.0002482468397958509,43.633677500000005,83.0810546875,12
1712764880.0752635,4100.7,0.00024149014398409227,42.5114395,85.1318359375,12
1712764912.0599515,4037.9333333333334,0.0002455588433672024,43.473055,85.7666015625,12

